,Подадена руда  от МГТЛ  за денонощието ,Състояние  на склад №2,Натрошена  руда от  Цех ССТ ,Класа_15,Класа_12,Превозена руда  до междинни бункери,Състояние на междинни бункери,Преработена  руда  в цех МФЦ ,Влага на преработената руда,Суха преработена руда,Грано,Дайки,Шисти,"Смилане   класа + 0,20мм","Смилане   класа -0,08мм",Плътност на пулпа,Съдържание  на мед в рудите по Куриер ,Съдържание  на мед в отпадъка по Куриер ,Съдържание  на мед в медния к-т Куриер,Технологично  извличане по Куриер,Товарно  извличане ,Добит  меден  концентрат,Влага на медния концентрат,Съдържание  на мед в медния к-т,Метал мед  в медния концентрат ,Литрово  тегло  в сгъстителя
105,17950.0,5.0,16488.0,0.8,5.6,17591.0,4.1,16267.0,0.087,14852.0,0.591,0.391,0.018,0.22,0.499,0.39,0.00288,0.00029,0.2126,0.9005339414587684,0.9043574856748468,209.0,0.081,0.209,40.142838999999995,1.65
106,13950.0,4.0,15452.0,0.8,5.7,16981.0,3.8,16273.0,0.089,14825.0,0.576,0.405,0.019,0.227,0.493,0.38,0.00283,0.00028,0.2201,0.9022078134599687,0.909892180467887,203.0,0.086,0.2228,41.3387576,1.6
107,16400.0,1.0,14737.0,1.0,6.1,15399.0,4.1,16167.0,0.085,14793.0,0.588,0.4,0.012,0.237,0.497,0.39,0.00288,0.00027,0.2126,0.907402392502237,0.9188423253656074,222.0,0.083,0.2188,44.5419912,1.63
108,16900.0,5.0,18630.0,1.1,6.6,19206.0,3.9,16049.0,0.077,14813.0,0.646,0.325,0.029,0.231,0.507,0.39,0.00275,0.00027,0.1993,0.9030415697953255,0.9092838786255754,215.0,0.085,0.2008,39.50238,1.65
109,13500.0,7.0,17811.0,0.8,6.5,18897.0,3.5,15876.0,0.083,14558.0,0.647,0.319,0.034,0.221,0.504,0.38,0.00282,0.00029,0.2094,0.8984073332064871,0.9057033947594165,205.0,0.085,0.2131,39.972232500000004,1.6
110,7218.0,5.0,10474.0,1.0,5.9,11254.0,4.8,15431.0,0.085,14119.0,0.618,0.359,0.023,0.211,0.511,0.39,0.00279,0.00029,0.2069,0.8973150633220799,0.9057180056005846,202.0,0.09,0.2109,38.767638,1.65
111,27064.0,2.0,17409.0,1.4,5.4,18249.0,3.5,15301.0,0.085,14000.0,0.54,0.419,0.041,0.211,0.507,0.39,0.00279,0.00028,0.2072,0.9008589540258318,0.9104782559967338,201.0,0.081,0.2127,39.2897313,1.6
112,19543.0,1.0,16002.0,1.0,4.6,16781.0,4.0,15515.0,0.08,14274.0,0.696,0.269,0.035,0.195,0.512,0.38,0.00285,0.00028,0.2175,0.9029167615660089,0.9123772988495481,202.0,0.088,0.2227,41.026684800000005,1.62
113,4424.0,0.0,11183.0,1.3,3.4,12368.0,4.3,14815.0,0.082,13600.0,0.667,0.299,0.034,0.199,0.517,0.38,0.00297,0.00029,0.2185,0.9035561301726923,0.9145884430506305,211.0,0.098,0.2185,41.585357,1.65
114,17350.0,4.0,16289.0,1.8,6.5,16133.0,4.1,14859.0,0.087,13566.0,0.652,0.315,0.033,0.202,0.515,0.38,0.00294,0.00029,0.2212,0.9025438068939948,0.9106103785601735,204.0,0.089,0.2124,39.4732656,1.6
115,19350.0,1.0,15081.0,1.2,4.5,16185.0,4.0,14734.0,0.085,13482.0,0.754,0.19,0.056,0.208,0.518,0.38,0.0029,0.00028,0.215,0.904626393956524,0.9191555597573831,214.0,0.087,0.2162,42.241588400000005,1.6
116,4359.0,1.0,14323.0,0.9,6.2,14751.0,3.7,14812.0,0.082,13597.0,0.745,0.238,0.017,0.214,0.525,0.38,0.00283,0.00026,0.2167,0.909218102373584,0.9233605182358432,209.0,0.082,0.2186,41.9410332,1.65
117,20100.0,3.0,14845.0,0.7,5.4,15616.0,3.8,14814.0,0.085,13555.0,0.628,0.352,0.02,0.206,0.498,0.39,0.00287,0.00025,0.2204,0.9139286564988552,0.9272847750708939,212.0,0.093,0.2213,42.5524492,1.65
118,14362.0,4.0,16684.0,0.9,5.8,17399.0,3.0,14818.0,0.085,13558.0,0.666,0.326,0.08,0.203,0.508,0.39,0.00277,0.00025,0.2151,0.910805876654773,0.9237886221845507,198.0,0.083,0.223,40.489218,1.62
119,5281.0,3.0,11800.0,1.3,6.0,12721.0,3.8,15052.0,0.078,13878.0,0.829,0.152,0.019,0.206,0.503,0.39,0.00288,0.00025,0.2153,0.9142560515642358,0.9194863581306543,197.0,0.092,0.2184,39.0665184,1.65
120,17149.0,7.0,15836.0,1.5,7.0,15503.0,3.8,16415.0,0.083,15053.0,0.677,0.285,0.038,0.182,0.504,0.39,0.00305,0.00027,0.2133,0.912630638492385,0.9136521603028656,218.0,0.086,0.2127,42.3809004,1.65
121,19594.0,2.0,15116.0,1.4,6.7,15555.0,3.8,16435.0,0.081,15104.0,0.681,0.299,0.02,0.214,0.511,0.39,0.00289,0.00026,0.2102,0.9111616335924617,0.9072733379055465,200.0,0.083,0.2067,37.90878,1.65
122,5569.0,2.0,10208.0,4.7,6.1,11064.0,5.6,16331.0,0.083,14976.0,0.696,0.27,0.034,0.206,0.517,0.38,0.00281,0.00025,0.2138,0.9120985609310827,0.9108667670120096,196.0,0.087,0.211,37.758028,1.6
123,23347.0,3.0,17415.0,4.4,7.1,16605.0,4.9,16361.0,0.082,15019.0,0.783,0.183,0.034,0.175,0.518,0.38,0.00294,0.00026,0.2182,0.9126521123269903,0.9149779921840943,211.0,0.09,0.2158,41.435758,1.65
124,13900.0,3.0,15810.0,3.8,6.9,16916.0,5.2,16375.0,0.082,15032.0,0.709,0.262,0.029,0.199,0.52,0.39,0.0029,0.00026,0.2188,0.9114278771660205,0.9113036320723354,203.0,0.094,0.2154,39.615937200000005,1.64
125,16598.0,2.0,15462.0,6.2,7.6,16559.0,5.0,16493.0,0.075,15256.0,0.662,0.312,0.026,0.206,0.526,0.38,0.00296,0.00026,0.2131,0.913276436556835,0.908791120855771,202.0,0.094,0.2131,38.9998572,1.68
126,16908.0,1.0,12680.0,5.7,6.0,13078.0,5.7,16408.0,0.084,15030.0,0.707,0.251,0.042,0.218,0.502,0.38,0.00283,0.00026,0.2135,0.909234472944104,0.9136139412130637,218.0,0.096,0.2067,40.7347824,1.6
127,14500.0,1.0,14667.0,4.2,5.8,15053.0,6.2,16365.0,0.084,14990.0,0.758,0.203,0.039,0.213,0.517,0.39,0.00286,0.00025,0.2191,0.9136298930678644,0.9169628689997033,210.0,0.099,0.2157,40.812597000000004,1.7
128,13019.0,0.0,15343.0,4.7,7.6,16214.0,5.9,16317.0,0.08,15012.0,0.658,0.315,0.027,0.221,0.505,0.39,0.00289,0.00025,0.2198,0.9145349996335693,0.917139471720949,216.0,0.101,0.2109,40.9534056,1.7
129,17395.0,2.0,16150.0,3.7,7.0,16277.0,5.7,16348.0,0.081,15024.0,0.812,0.17,0.018,0.217,0.508,0.38,0.00298,0.00025,0.2268,0.9171183154377228,0.9109856402691437,196.0,0.109,0.2173,37.9484028,1.65
130,14200.0,3.0,17447.0,4.6,7.2,17872.0,5.3,16330.0,0.078,15056.0,0.8,0.181,0.019,0.212,0.505,0.38,0.00278,0.00023,0.225,0.9182047963977885,0.9346472365874576,235.0,0.096,0.2296,48.776224,1.75
131,7036.0,2.0,13686.0,3.0,8.2,14583.0,5.5,15999.0,0.079,14735.0,0.707,0.275,0.018,0.178,0.495,0.39,0.00273,0.00024,0.2216,0.9130768039333272,0.92094278029523,195.0,0.108,0.2338,40.667172,1.65
132,17569.0,6.0,16804.0,3.2,7.8,16704.0,5.5,16519.0,0.079,15214.0,0.689,0.299,0.012,0.216,0.499,0.39,0.00265,0.00024,0.2181,0.910435817358906,0.9234299965896453,210.0,0.092,0.2278,43.436904000000006,1.6
133,22100.0,1.0,16610.0,4.0,8.1,16699.0,5.7,16597.0,0.079,15286.0,0.729,0.221,0.05,0.204,0.516,0.39,0.00279,0.00024,0.2128,0.9150104613093429,0.928451960551492,229.0,0.094,0.2261,46.9098714,1.75
134,5631.0,1.0,15993.0,3.2,7.5,17364.0,5.4,16691.0,0.083,15306.0,0.69,0.279,0.031,0.221,0.505,0.39,0.00299,0.00027,0.2132,0.9108525153193843,0.9121870904823021,223.0,0.091,0.2087,42.3049509,1.68
135,16550.0,7.0,15855.0,3.2,8.2,16255.0,5.3,16615.0,0.082,15253.0,0.662,0.32,0.018,0.222,0.497,0.39,0.0029,0.00028,0.2133,0.9046357958941852,0.9099715990826148,211.0,0.094,0.2227,42.5726682,1.63
136,12598.0,5.0,15692.0,2.4,7.4,16504.0,5.4,15954.0,0.074,14773.0,0.613,0.368,0.019,0.223,0.498,0.39,0.0029,0.00026,0.2162,0.9114409174962396,0.9173372158970156,210.0,0.09,0.2199,42.022890000000004,1.6
137,10207.0,6.0,13781.0,2.6,8.2,14192.0,6.2,16571.0,0.075,15328.0,0.74,0.207,0.053,0.223,0.496,0.39,0.00301,0.00026,0.216,0.9147223170994249,0.9233408079374197,236.0,0.098,0.2221,47.278871200000005,1.68
138,21500.0,4.0,11427.0,2.6,8.0,12700.0,7.4,16567.0,0.077,15291.0,0.694,0.284,0.022,0.218,0.505,0.39,0.00305,0.00027,0.2219,0.9125858116799304,0.916915608666693,227.0,0.092,0.2178,44.8920648,1.63
139,14079.0,5.0,16774.0,2.7,6.1,17138.0,7.0,16570.0,0.078,15278.0,0.719,0.252,0.029,0.196,0.518,0.38,0.00294,0.00027,0.2109,0.90932741135195,0.9112958773072919,208.0,0.089,0.2206,41.8010528,1.6
140,4607.0,4.0,16548.0,5.0,5.9,16664.0,6.8,16556.0,0.081,15215.0,0.777,0.179,0.044,0.222,0.495,0.38,0.00286,0.00027,0.2066,0.9067794513439839,0.9109205347036873,209.0,0.089,0.2176,41.4308224,1.6
141,21853.0,9.0,16719.0,4.2,7.8,16482.0,6.8,16670.0,0.079,15353.0,0.767,0.208,0.025,0.203,0.519,0.39,0.0029,0.00027,0.2166,0.9080284431352483,0.9043972332869259,194.0,0.09,0.2193,38.715222,1.68
142,19935.0,6.0,17839.0,4.1,8.5,18579.0,5.9,16622.0,0.074,15392.0,0.646,0.32,0.034,0.216,0.502,0.39,0.00291,0.00027,0.2121,0.9083728393367373,0.9093348453266756,204.0,0.089,0.2213,41.127277199999995,1.6
143,8800.0,4.0,13654.0,3.6,8.4,14055.0,7.0,16605.0,0.079,15293.0,0.766,0.183,0.051,0.21,0.5,0.39,0.003,0.00027,0.2052,0.9111989459815546,0.9089505207018156,212.0,0.09,0.2107,40.648244000000005,1.6
144,17700.0,9.0,17140.0,5.0,10.2,16608.0,6.6,16622.0,0.078,15325.0,0.684,0.25,0.066,0.223,0.493,0.39,0.0031,0.00025,0.215,0.920425100454392,0.9167359041564701,228.0,0.09,0.2003,41.558244,1.9
145,21600.0,6.0,16721.0,2.8,6.1,17353.0,6.0,16622.0,0.07,15458.0,0.634,0.338,0.028,0.196,0.502,0.39,0.00288,0.00025,0.2211,0.9142281714587579,0.8949187737639717,166.0,0.085,0.2143,32.550027,1.9
146,18324.0,3.0,19501.0,2.4,6.7,19243.0,5.0,16585.0,0.074,15358.0,0.586,0.407,0.007,0.219,0.501,0.4,0.00271,0.00025,0.2216,0.908774319276963,0.9202605261193209,223.0,0.087,0.2145,43.671985500000005,1.65
147,17700.0,7.0,18163.0,3.6,7.3,18284.0,4.9,16637.0,0.07,15472.0,0.691,0.291,0.018,0.204,0.522,0.38,0.00279,0.00025,0.2197,0.9114313970001575,0.9194677619508241,220.0,0.088,0.217,43.538880000000006,1.75
148,17691.0,4.0,18211.0,2.9,6.7,17871.0,4.3,16646.0,0.084,15248.0,0.66,0.293,0.047,0.211,0.496,0.39,0.00272,0.00025,0.2263,0.9090925354879841,0.9207197756406184,223.0,0.09,0.215,43.62995,1.68
149,15405.0,4.0,18012.0,2.8,7.2,18103.0,3.9,16667.0,0.078,15367.0,0.669,0.312,0.019,0.205,0.525,0.39,0.00284,0.00026,0.2314,0.9094725835326924,0.9170904982991088,217.0,0.097,0.2224,43.579502399999996,1.6
150,17942.0,6.0,16485.0,3.9,7.8,16962.0,3.7,16697.0,0.079,15378.0,0.716,0.27,0.014,0.203,0.531,0.39,0.00286,0.00027,0.23,0.9066587441201118,0.9075404214737915,206.0,0.093,0.2152,40.2083984,1.65
151,15253.0,7.0,17493.0,2.5,8.5,17956.0,2.8,16820.0,0.077,15525.0,0.741,0.247,0.012,0.213,0.497,0.39,0.00268,0.00025,0.233,0.9076903345784504,0.9142912259559176,206.0,0.089,0.2177,40.8548882,1.65
152,6247.0,6.0,11390.0,3.3,7.9,11638.0,5.3,16766.0,0.073,15542.0,0.683,0.3,0.017,0.216,0.501,0.39,0.00293,0.00025,0.2248,0.9156941110130766,0.919223636981637,213.0,0.099,0.2273,43.6218249,1.65
153,18836.0,9.0,16221.0,4.2,8.6,16212.0,4.9,16755.0,0.072,15549.0,0.717,0.261,0.022,0.212,0.504,0.39,0.00291,0.00024,0.2305,0.9184821103172477,0.9243411117883594,206.0,0.091,0.2403,44.99713620000001,1.6
154,18817.0,6.0,18446.0,4.0,7.5,18439.0,4.0,16738.0,0.072,15533.0,0.832,0.151,0.017,0.206,0.523,0.39,0.00305,0.00024,0.2308,0.9222705088679308,0.9237321334867359,203.0,0.089,0.241,44.568853,1.6
155,5617.0,7.0,15167.0,2.5,6.0,14850.0,4.5,15269.0,0.078,14078.0,0.697,0.26,0.043,0.206,0.512,0.4,0.00326,0.00025,0.2298,0.9243184518122278,0.9237591719564283,195.0,0.1,0.2397,42.06735,1.65
156,17763.0,14.0,15423.0,3.5,7.0,15372.0,4.5,15260.0,0.069,14207.0,0.727,0.244,0.029,0.217,0.495,0.39,0.00315,0.00026,0.2365,0.9184700519783487,0.9394850398732706,254.0,0.098,0.246,56.360568,1.75
157,17820.0,9.0,15900.0,2.5,7.2,16505.0,4.0,15385.0,0.071,14293.0,0.77,0.197,0.033,0.215,0.497,0.39,0.00312,0.00027,0.2297,0.9145365269782304,0.9248657082615407,214.0,0.098,0.2425,46.80929,1.6
158,7919.0,7.0,10434.0,4.1,6.4,10744.0,5.6,15189.0,0.075,14050.0,0.713,0.259,0.028,0.195,0.526,0.39,0.0031,0.00027,0.2357,0.9139501776433788,0.9214724393202036,201.0,0.094,0.241,43.887546,1.6
159,19786.0,8.0,15348.0,4.2,7.6,15371.0,5.5,15213.0,0.077,14042.0,0.726,0.245,0.029,0.181,0.546,0.38,0.00291,0.00026,0.2335,0.9116680545561376,0.922598127504084,195.0,0.1,0.2446,42.9273,1.65
160,19518.0,6.0,15404.0,5.5,7.7,16150.0,5.0,15813.0,0.083,14501.0,0.776,0.204,0.02,0.202,0.517,0.38,0.0028,0.00025,0.2315,0.9116988416988416,0.9231592641215307,191.0,0.091,0.2476,42.9880644,1.6
161,8965.0,1.0,16597.0,5.4,7.6,16267.0,4.8,16386.0,0.08,15075.0,0.764,0.194,0.042,0.2,0.516,0.38,0.00288,0.00026,0.2274,0.9107635525813743,0.9221073031923279,212.0,0.095,0.2385,45.758610000000004,1.65
162,17712.0,9.0,14799.0,4.7,8.3,15564.0,4.8,16526.0,0.081,15187.0,0.817,0.133,0.04,0.218,0.49,0.39,0.00266,0.00025,0.2245,0.9070250878031199,0.9156856736317829,194.0,0.09,0.2306,40.710124,1.6
163,19125.0,4.0,15878.0,7.8,8.4,16682.0,4.7,16531.0,0.074,15308.0,0.757,0.185,0.058,0.209,0.506,0.39,0.00262,0.00026,0.2245,0.9018077686666142,0.9085887864953074,184.0,0.088,0.2329,39.0824832,1.59
164,9055.0,3.0,11697.0,10.4,8.1,12062.0,6.0,16261.0,0.064,15220.0,0.714,0.246,0.04,0.19,0.527,0.39,0.00273,0.00026,0.2045,0.9059136776528083,0.9085847684617065,198.0,0.089,0.2152,38.8173456,1.6
165,17720.0,7.0,16307.0,6.9,7.4,16482.0,5.3,16259.0,0.082,14926.0,0.658,0.213,0.129,0.208,0.51,0.39,0.00279,0.00027,0.2041,0.9044222494077133,0.8948394601919023,177.0,0.089,0.2101,33.8779947,1.6
166,19820.0,4.0,16796.0,8.4,8.2,17241.0,5.1,16433.0,0.076,15184.0,0.767,0.143,0.09,0.201,0.517,0.39,0.00297,0.00027,0.2139,0.9102398794857719,0.9016176244814604,192.0,0.093,0.213,37.092672,1.86
167,12914.0,4.0,16669.0,12.0,8.5,16942.0,4.9,16520.0,0.074,15298.0,0.697,0.279,0.024,0.209,0.512,0.39,0.00313,0.00027,0.2136,0.9148944869196489,0.9137349553788542,217.0,0.094,0.2194,43.134478800000004,1.8
168,20066.0,5.0,17555.0,7.8,7.6,17043.0,4.6,16512.0,0.076,15257.0,0.733,0.208,0.059,0.211,0.514,0.38,0.00317,0.00027,0.2156,0.9159735896527976,0.9252559021272161,258.0,0.093,0.2143,50.1474858,1.65
169,16489.0,4.0,16606.0,7.2,6.4,17087.0,3.9,16551.0,0.073,15343.0,0.647,0.258,0.095,0.209,0.517,0.39,0.0032,0.00027,0.2214,0.9167429792429793,0.9174565229968077,220.0,0.097,0.2285,45.39381,1.62
170,18193.0,2.0,14981.0,7.4,8.0,15360.0,4.0,16552.0,0.067,15443.0,0.74,0.228,0.032,0.217,0.511,0.39,0.00318,0.00027,0.2266,0.9161859999049643,0.9251820816179204,240.0,0.097,0.2343,50.777496,1.6
171,19118.0,3.0,18517.0,5.7,6.7,18093.0,4.0,16558.0,0.075,15316.0,0.778,0.187,0.035,0.222,0.492,0.39,0.00311,0.00026,0.2285,0.9174426310433087,0.9271325467713386,229.0,0.092,0.2401,49.92447320000001,1.6
172,15200.0,2.0,16601.0,2.7,8.0,16631.0,3.9,16520.0,0.075,15281.0,0.78,0.189,0.031,0.207,0.517,0.4,0.00292,0.00025,0.2356,0.9153548634938927,0.9281013667548192,223.0,0.094,0.2406,48.610342800000005,1.65
173,6125.0,1.0,14518.0,2.6,8.4,14412.0,4.1,16331.0,0.071,15171.0,0.725,0.213,0.062,0.204,0.518,0.39,0.00283,0.00026,0.239,0.9091162051891394,0.9229499241764921,205.0,0.09,0.2499,46.61884500000001,1.62
174,17735.0,8.0,16574.0,1.8,7.1,16422.0,4.0,16544.0,0.073,15336.0,0.728,0.209,0.063,0.215,0.503,0.39,0.00289,0.00026,0.2378,0.9110306827216571,0.9243809407428015,210.0,0.091,0.2519,48.08519100000001,1.65
175,21100.0,2.0,16262.0,3.7,7.7,16627.0,4.0,16147.0,0.07,15017.0,0.737,0.224,0.039,0.212,0.51,0.4,0.00275,0.00025,0.2336,0.9100648654966202,0.9279556320162704,209.0,0.094,0.2519,47.6982726,1.7
176,6177.0,1.0,16493.0,4.0,8.0,17201.0,3.4,15466.0,0.074,14322.0,0.684,0.254,0.062,0.206,0.523,0.4,0.00286,0.00025,0.2364,0.9135535224885216,0.9287980702718243,210.0,0.093,0.2417,46.036599,1.6
177,17638.0,9.0,16651.0,5.5,8.9,16109.0,3.0,15450.0,0.076,14276.0,0.765,0.212,0.023,0.213,0.507,0.4,0.00296,0.00026,0.2413,0.9131460742189252,0.9282162500425475,215.0,0.105,0.2458,47.298065,1.62
178,21700.0,4.0,18506.0,6.0,6.9,18468.0,2.1,15368.0,0.076,14200.0,0.715,0.22,0.065,0.209,0.514,0.4,0.00291,0.00026,0.2374,0.9116513596880583,0.9224803855583293,195.0,0.104,0.2481,43.348031999999996,1.65
179,5872.0,6.0,5334.0,4.5,7.0,5631.0,5.6,15121.0,0.072,14032.0,0.737,0.186,0.077,0.208,0.517,0.39,0.00299,0.00026,0.2324,0.91406609954263,0.9106477672961626,176.0,0.106,0.2334,36.7240896,1.9
180,17729.0,2.0,9646.0,5.5,7.7,9742.0,6.1,15169.0,0.073,14062.0,0.663,0.303,0.034,0.209,0.51,0.4,0.00288,0.00027,0.2333,0.9073000257477578,0.9090635089856404,180.0,0.103,0.2321,37.474866,1.84
181,16400.0,1.0,18196.0,5.4,8.5,17912.0,5.3,15079.0,0.071,14008.0,0.704,0.263,0.033,0.203,0.519,0.4,0.0029,0.00027,0.2377,0.9079278538719943,0.945405230783255,295.0,0.094,0.2401,64.171527,1.75
182,12300.0,1.0,17492.0,4.2,7.6,17388.0,4.4,15377.0,0.072,14270.0,0.713,0.244,0.043,0.21,0.513,0.4,0.0029,0.00026,0.239,0.9113362393947535,0.9308312118144769,217.0,0.094,0.2502,49.189820399999995,1.6
183,17682.0,4.0,15930.0,3.9,8.6,16271.0,4.2,15405.0,0.072,14296.0,0.774,0.199,0.027,0.214,0.506,0.39,0.00283,0.00026,0.2354,0.9091313467565073,0.9221220136171016,197.0,0.092,0.2427,43.4132052,1.58
184,18152.0,2.0,13576.0,5.0,9.5,14510.0,4.6,15451.0,0.068,14400.0,0.741,0.236,0.023,0.213,0.506,0.39,0.00272,0.00024,0.2331,0.9127044273004229,0.9234930674421228,188.0,0.087,0.2399,41.177395600000004,1.58
185,3837.0,0.0,9919.0,3.3,7.7,10545.0,6.3,15411.0,0.071,14317.0,0.867,0.109,0.024,0.22,0.496,0.39,0.00286,0.00025,0.2371,0.9135506671922126,0.9268876294096362,202.0,0.091,0.2437,44.7477066,1.6
186,18400.0,4.0,17888.0,3.4,8.9,17943.0,5.5,15389.0,0.069,14327.0,0.837,0.14,0.023,0.219,0.5,0.4,0.00302,0.00024,0.2362,0.9214660920191883,0.9323780019440153,205.0,0.085,0.2492,46.74369000000001,1.7
187,15007.0,5.0,16225.0,6.1,9.1,17230.0,4.8,15385.0,0.07,14308.0,0.79,0.19,0.02,0.214,0.502,0.39,0.00285,0.00023,0.2403,0.9201789828843779,0.9343124118623631,201.0,0.09,0.2524,46.166484000000004,1.6
188,18926.0,0.0,17809.0,3.9,7.8,18188.0,4.0,15380.0,0.071,14288.0,0.869,0.114,0.017,0.216,0.5,0.39,0.00277,0.00023,0.2385,0.9178526499455537,0.9352482335590374,207.0,0.091,0.2487,46.7961381,1.6
189,18900.0,3.0,17864.0,3.5,8.3,18052.0,3.6,15396.0,0.074,14257.0,0.829,0.144,0.027,0.217,0.502,0.4,0.00279,0.00023,0.2345,0.9184635624764673,0.936554044658175,216.0,0.091,0.2429,47.6919576,1.68
190,15569.0,4.0,17612.0,3.6,7.7,18078.0,2.8,15423.0,0.079,14205.0,0.748,0.237,0.015,0.217,0.497,0.4,0.00291,0.00024,0.2346,0.9184653797224464,0.9335873799695598,214.0,0.086,0.2414,47.2168744,1.6
191,16938.0,0.0,17531.0,5.2,6.9,18353.0,2.0,15443.0,0.071,14347.0,0.752,0.21,0.038,0.214,0.501,0.4,0.00301,0.00025,0.2265,0.9179567188561151,0.9265766204101519,212.0,0.088,0.2307,44.6044608,1.61
192,18700.0,4.0,17515.0,9.8,8.9,17836.0,1.6,15390.0,0.076,14220.0,0.712,0.255,0.033,0.22,0.501,0.4,0.00305,0.00025,0.22,0.9190771927861394,0.9344900622781794,241.0,0.086,0.2264,49.8700336,1.65
193,16803.0,2.0,18525.0,4.9,7.8,19122.0,1.1,15436.0,0.069,14371.0,0.79,0.177,0.033,0.227,0.491,0.4,0.00302,0.00025,0.2197,0.918263449110434,0.9291648325517887,224.0,0.085,0.2264,46.402944,1.6
194,5243.0,1.0,12249.0,6.8,6.2,12205.0,2.0,15454.0,0.072,14341.0,0.709,0.278,0.013,0.217,0.501,0.4,0.00304,0.00025,0.2197,0.9188086843904019,0.9303994601162324,227.0,0.086,0.2274,47.1804972,1.59
195,19900.0,3.0,13511.0,6.3,7.6,12752.0,2.4,15105.0,0.068,14078.0,0.72,0.256,0.024,0.201,0.514,0.39,0.003,0.00025,0.2237,0.9176922503169986,0.9299077638140094,222.0,0.087,0.2268,45.9691848,1.6
196,15167.0,0.0,15791.0,3.9,8.1,15223.0,2.6,15058.0,0.07,14004.0,0.719,0.266,0.015,0.215,0.511,0.39,0.00305,0.00026,0.2162,0.915855497200953,0.9288040918782843,221.0,0.086,0.2315,46.761611,1.6
197,4165.0,1.0,10624.0,3.0,7.4,11047.0,3.8,14978.0,0.072,13900.0,0.817,0.166,0.017,0.217,0.509,0.4,0.00294,0.00026,0.2053,0.9127205310528426,0.9207431198045528,214.0,0.087,0.2116,41.342831200000006,1.61
198,17450.0,3.0,13973.0,5.7,8.5,13724.0,4.7,14935.0,0.071,13875.0,0.707,0.28,0.013,0.226,0.493,0.4,0.00283,0.00025,0.216,0.9127171629904719,0.9240224912446477,202.0,0.088,0.2257,41.579356800000006,1.6
199,15285.0,1.0,13340.0,6.3,8.3,14403.0,4.5,14829.0,0.073,13746.0,0.773,0.204,0.023,0.216,0.489,0.39,0.00278,0.00024,0.2096,0.9147164499962888,0.9233348608938392,193.0,0.088,0.2226,39.1811616,1.65
200,3300.0,0.0,2810.0,4.1,9.0,2742.0,8.1,14126.0,0.075,13067.0,0.728,0.242,0.03,0.213,0.5,0.39,0.00289,0.00025,0.2111,0.9145779194937609,0.9186926025868516,180.0,0.082,0.2203,36.402372,1.65
201,15185.0,3.0,14938.0,5.0,8.8,15045.0,7.6,14336.0,0.07,13332.0,0.766,0.214,0.02,0.194,0.51,0.39,0.00302,0.00027,0.2086,0.9117761778228187,0.9118815387628669,182.0,0.089,0.2216,36.741723199999996,1.6
202,10939.0,3.0,13951.0,6.5,9.4,15057.0,7.0,14316.0,0.071,13300.0,0.677,0.272,0.052,0.207,0.499,0.39,0.00295,0.00027,0.2037,0.9096803381332187,0.9096975072749441,180.0,0.091,0.2181,35.685522,1.6
203,4600.0,0.0,12913.0,7.3,9.1,13256.0,7.3,14584.0,0.073,13519.0,0.6,0.35,0.05,0.217,0.498,0.39,0.00291,0.00026,0.2048,0.9118104928769847,0.9092954127715013,179.0,0.083,0.2118,34.7654874,1.68
204,17857.0,5.0,11814.0,7.5,11.1,12983.0,8.1,14898.0,0.07,13855.0,0.656,0.276,0.068,0.222,0.49,0.39,0.00295,0.00027,0.2039,0.9096791538658101,0.900741145992512,173.0,0.087,0.2122,33.5167778,1.62
205,16219.0,1.0,15164.0,8.3,10.9,16012.0,8.0,15085.0,0.071,14014.0,0.728,0.191,0.081,0.214,0.495,0.39,0.00298,0.00029,0.205,0.9039633411678463,0.8981277062660279,175.0,0.087,0.2214,35.374185000000004,1.6
206,3673.0,0.0,9137.0,5.3,8.8,9365.0,9.4,14049.0,0.078,12953.0,0.698,0.261,0.041,0.206,0.497,0.39,0.00305,0.00031,0.1961,0.8997830562856322,0.8997407296004792,191.0,0.089,0.204,35.496204,1.68
207,18128.0,4.0,13386.0,9.0,8.9,13825.0,8.8,14558.0,0.077,13437.0,0.701,0.251,0.048,0.231,0.485,0.4,0.00304,0.0003,0.1951,0.9027038528044957,0.8959705766520505,188.0,0.083,0.1985,34.220606000000004,1.65
208,14091.0,1.0,12853.0,9.8,9.9,14078.0,8.6,14230.0,0.069,13248.0,0.644,0.315,0.041,0.214,0.498,0.41,0.00304,0.00028,0.2016,0.909157455530342,0.9076884960253269,187.0,0.087,0.2106,35.9559486,1.58
209,13411.0,0.0,15949.0,8.6,9.4,16031.0,8.1,14683.0,0.066,13714.0,0.726,0.244,0.03,0.233,0.467,0.4,0.00318,0.00028,0.2015,0.9132186742630958,0.9104141596980272,202.0,0.085,0.208,38.44464,1.6
210,18597.0,1.0,15658.0,6.0,9.4,16524.0,7.7,14678.0,0.072,13621.0,0.702,0.222,0.076,0.228,0.489,0.4,0.00322,0.00029,0.1834,0.9113790000308678,0.9107471071314348,219.0,0.09,0.199,39.658710000000006,1.7
211,12420.0,1.0,14331.0,6.1,6.7,15605.0,8.0,14643.0,0.07,13618.0,0.588,0.29,0.122,0.231,0.484,0.4,0.00325,0.00029,0.1971,0.9121112513826299,0.9008580268113697,201.0,0.086,0.1924,35.3465736,1.68
